Job Request ID ,Application Date,Customer Name,Gender,Contact Number,Email Address,National ID Number,Administrative Division (Lagos),Street Name,Zipcode,Description of Need,Latitude,Longitude,Job Status,Completed Date and time,Label,LCDA,Region,LGA
PM20221115139,11/15/2022,Chinedu Adebisi,Male,2.34906E+12,chinedu.adebisi22@hotmail.com,90040282284,Badagry Division,Lexington,94110,Toilet overflow due to heavily blocked drain system,6.458765,3.19014,Closed,13/02/2026 04:03,Blockage,Badagry West LCDA,Ikeja,Kosofe
PM20230315975,03/15/2023,Chioma Ibrahim,Female,2.34804E+12,chioma.ibrahim88@yahoo.com,79856663116,Lagos Island Division,31st,94116,Water pipeline rupture near highway causing erosion,6.529132,3.378472,Closed,13/02/2026 04:03,Sanitation failure,Ebute-Metta LCDA,Lagos Island,Eti-Osa
PM20230907868,09/07/2023,Opeyemi Bamidele,Female,2.34806E+12,opeyemi.bamidele60@yahoo.com,96967245779,Badagry Division,28th,94116,Sudden burst water pipe inside bathroom wall causing flooding,6.452532,3.167852,Closed,13/02/2026 04:03,Leak,Orile-Agege LCDA,Ikeja,Kosofe
PM20230915041,09/15/2023,Adaeze Balogun,Female,2.34807E+12,adaeze.balogun86@hotmail.com,23539349611,Lagos Island Division,Holyoke,94134,2 new furnaces in garage,6.492435,3.369364,Closed,13/02/2026 04:03,Sanitation failure,Ayobo-Ipaja LCDA,Badagry,Ojo
PM20240124981,01/24/2024,Adaeze Adebisi,Female,2.34904E+12,adaeze.adebisi42@outlook.com,98342197305,Lagos Island Division,25th,94122,Blocked drainage channel causing street-level flooding,6.499041,3.348343,Closed,13/02/2026 04:03,Blockage,Ifako-Ijaiye LCDA,Badagry,Badagry
PM20240920077,09/20/2024,Ijeoma Oladipo,Female,2.34816E+12,ijeoma.oladipo34@hotmail.com,51176190791,Lagos Island Division,Los Palmos,94127,Toilet overflow due to heavily blocked drain system,6.455832,3.398553,Open,13/02/2026 04:03,Blockage,Ikorodu North LCDA,Ikorodu,Ikorodu
PM20240925167,09/25/2024,Ifeanyi Mohammed,Male,2.34815E+12,ifeanyi.mohammed67@hotmail.com,45901931532,Ikeja Division,Longview,94131,install mini split.,6.544761,3.309637,Closed,13/02/2026 04:03,Sanitation failure,Igbogbo-Baiyeku LCDA,Badagry,Ojo
PM20241004324,10/04/2024,Adaeze Ojo,Female,2.34816E+12,adaeze.ojo96@yahoo.com,58712196802,Ikeja Division,Brunswick,94112,Bathroom floor drain completely clogged with wastewater backup,6.583882,3.40527,Closed,13/02/2026 04:03,Blockage,Ikorodu North LCDA,Ikorodu,Ikorodu
PM20250226776,02/26/2025,Amaka Owolabi,Female,2.34815E+12,amaka.owolabi12@hotmail.com,53990866087,Ikeja Division,22nd,94116,Persistent dripping tap in kitchen wasting water daily,6.586878,3.422308,Closed,13/02/2026 04:03,Sanitation failure,Oto-Awori LCDA,Lagos Island,Lagos Mainland
PM20260123998,01/23/2026,Temitope Umeh,Female,2.34807E+12,temitope.umeh25@yahoo.com,94308713362,Badagry Division,33rd,94121,Low water pressure affecting entire household supply,6.471831,3.193538,Closed,13/02/2026 04:03,Sanitation failure,Ikotun-Ikosi LCDA,Lagos Island,Lagos Mainland
PP20070417401,04/17/2007,Tunde Ojo,Male,2.34812E+12,tunde.ojo32@yahoo.com,76938526574,Ikeja Division,Treat,94110,Public tap pipe severely damaged in residential community,6.513523,3.345222,Closed,13/02/2026 04:03,Sanitation failure,Onigbongbo LCDA,Epe,Ibeju-Lekki
PP20070426892,04/26/2007,Tunde Ibrahim,Male,2.34901E+12,tunde.ibrahim39@outlook.com,50702157766,Lagos Island Division,Geary,94118,flue,6.45395,3.364138,Closed,13/02/2026 04:03,Sanitation failure,Badagry West LCDA,Ikeja,Kosofe
PP200705011039,05/01/2007,Kelechi Ibrahim,Male,2.34815E+12,kelechi.ibrahim19@gmail.com,74212260659,Epe Division,Clipper,94114,Septic tank backflow causing strong sewage odor indoors,6.47515,3.623527,Closed,13/02/2026 04:03,Sanitation failure,Epe LCDA,Badagry,Ajeromi-Ifelodun
PP200705011049,05/01/2007,Amaka Yakubu,Female,2.34813E+12,amaka.yakubu31@hotmail.com,19081388011,Ikeja Division,Alabama,94110,Major pipe burst near primary school disrupting access road,6.621209,3.347356,Closed,13/02/2026 04:03,Leak,Oto-Awori LCDA,Lagos Island,Lagos Mainland
PP200706072369,06/07/2007,Temitope Nwosu,Female,2.34812E+12,temitope.nwosu65@gmail.com,17797376702,Lagos Island Division,29th,94121,Minor kitchen sink pipe leakage under cabinet,6.46364,3.401214,Closed,13/02/2026 04:03,Leak,Mosan-Okunola LCDA,Epe,Epe
PP200706273078,06/27/2007,Chioma Akinyemi,Female,2.34808E+12,chioma.akinyemi98@yahoo.com,95038605515,Badagry Division,Collingwood,94114,Public tap pipe severely damaged in residential community,6.463547,3.34089,Closed,13/02/2026 04:03,Sanitation failure,Lekki LCDA,Ikeja,Oshodi-Isolo
PP200707033273,07/03/2007,Chinedu Adebisi,Male,2.34809E+12,chinedu.adebisi89@yahoo.com,91765958899,Ikeja Division,Stone,94108,Major pipe burst near primary school disrupting access road,6.662072,3.326232,Closed,13/02/2026 04:03,Leak,Badagry Central LCDA,Badagry,Ajeromi-Ifelodun
PP20070717641,07/17/2007,Adaeze Umeh,Female,2.34903E+12,adaeze.umeh91@hotmail.com,12969850604,Ikeja Division,Colby,94134,Flooding due to collapsed drainage system after rainfall,6.664946,3.329419,Closed,13/02/2026 04:03,Blockage,Badagry West LCDA,Ikeja,Kosofe
PP20070723807,07/23/2007,Kunle Afolabi,Male,2.34804E+12,kunle.afolabi14@gmail.com,89980528217,Ikeja Division,Green,94123,Water main leakage along roadside causing traffic obstruction,6.606447,3.398027,Closed,13/02/2026 04:03,Leak,Oshodi-Bolade LCDA,Ikeja,Alimosho
PP20070917587,09/17/2007,Chinedu Adebisi,Male,2.34811E+12,chinedu.adebisi64@outlook.com,24599066481,Ikeja Division,Post,94108,Public tap pipe severely damaged in residential community,6.608663,3.335373,Closed,13/02/2026 04:03,Sanitation failure,Amuwo-Odofin LCDA,Ikeja,Ifako-Ijaiye
PP20070921773,09/21/2007,Ayomide Nnamdi,Male,2.34803E+12,ayomide.nnamdi85@yahoo.com,41186373092,Epe Division,Hernandez,94127,High-pressure pipe burst affecting multiple residential buildings,6.579281,3.99449,Closed,13/02/2026 04:03,Leak,Ojokoro LCDA,Badagry,Amuwo-Odofin
PP20070921810,09/21/2007,Ifeanyi Nwosu,Male,2.34814E+12,ifeanyi.nwosu42@hotmail.com,90116398185,Ikorodu Division,38th,94116,Severe shower pipe rupture flooding entire bathroom,6.620043,3.499723,Closed,13/02/2026 04:03,Sanitation failure,Oto-Awori LCDA,Lagos Island,Lagos Mainland
PP20071011462,10/11/2007,Tunde Ibrahim,Male,2.34817E+12,tunde.ibrahim71@yahoo.com,97678757711,Badagry Division,14th,94103,gas houseline extension,6.442847,3.256796,Closed,13/02/2026 04:03,Sanitation failure,Ikorodu North LCDA,Ikorodu,Ikorodu
PP20071016582,10/16/2007,Aisha Okoye,Female,2.34902E+12,aisha.okoye36@outlook.com,9162333150,Ikorodu Division,Clipper,94114,Low water pressure affecting entire household supply,6.612096,3.512665,Closed,13/02/2026 04:03,Sanitation failure,Ikoyi-Obalende LCDA,Epe,Ibeju-Lekki
PP20071029015,10/29/2007,Chioma Adebisi,Female,2.34819E+12,chioma.adebisi36@yahoo.com,41815351162,Ikorodu Division,45th,94121,shower pan.,6.619856,3.503984,Closed,13/02/2026 04:03,Sanitation failure,Oriade LCDA,Lagos Island,Lagos Island
PP20071101138,11/01/2007,Ifeanyi Ekanem,Male,2.34805E+12,ifeanyi.ekanem19@gmail.com,26762262162,Ikeja Division,Lexington,94110,Sudden burst water pipe inside bathroom wall causing flooding,6.604739,3.423039,Closed,13/02/2026 04:03,Leak,Yaba LCDA,Ikeja,Alimosho
PP20071107336,11/07/2007,Adaeze Yakubu,Female,2.34903E+12,adaeze.yakubu84@gmail.com,46171337085,Ikorodu Division,Silver,94112,Underground water pipe burst near hospital entrance,6.599149,3.512365,Closed,13/02/2026 04:03,Leak,Ikeja LCDA,Epe,Epe
PP20071213347,12/13/2007,Adebayo Balogun,Male,2.34813E+12,adebayo.balogun39@outlook.com,35583705423,Lagos Island Division,03rd,94107,repair sewer,6.447482,3.403224,Closed,13/02/2026 04:03,Sanitation failure,Ifako-Ijaiye LCDA,Badagry,Badagry
PP20071220530,12/20/2007,Zainab Adeyemi,Female,2.34904E+12,zainab.adeyemi38@yahoo.com,79176016210,Ikorodu Division,Montgomery,94133,Water main leakage along roadside causing traffic obstruction,6.611475,3.509353,Closed,13/02/2026 04:03,Leak,Badagry West LCDA,Ikeja,Kosofe
PP20080110979,01/10/2008,Amaka Okoye,Female,2.34817E+12,amaka.okoye86@outlook.com,62597565648,Ikorodu Division,Shakespeare,94112,Major pipe burst near primary school disrupting access road,6.62445,3.519158,Closed,13/02/2026 04:03,Leak,Eredo LCDA,Ikeja,Mushin
PP20080115134,01/15/2008,Bola Oladipo,Female,2.34805E+12,bola.oladipo34@gmail.com,25804380302,Ikeja Division,Sutter,94115,replace bathrooms fixtures on 4 units,6.589797,3.348155,Closed,13/02/2026 04:03,Sanitation failure,Isolo LCDA,Ikeja,Ikeja
PP20080124383,01/24/2008,Abdulrahman Chukwu,Male,2.34814E+12,abdulrahman.chukwu19@outlook.com,30450993301,Ikeja Division,Alabama,94110,Underground water pipe burst near hospital entrance,6.522551,3.348067,Closed,13/02/2026 04:03,Leak,Egbe-Idimu LCDA,Ikeja,Ikeja
PP20080201646,02/01/2008,Tunde Chukwu,Male,2.34817E+12,tunde.chukwu58@yahoo.com,94128404202,Ikeja Division,Parnassus,94117,Cracked underground pipe slowly flooding compound,6.619455,3.35555,Closed,13/02/2026 04:03,Sanitation failure,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20080423038,04/23/2008,Adaeze Ogunleye,Female,2.34908E+12,adaeze.ogunleye80@yahoo.com,59401484404,Lagos Island Division,Vallejo,94123,Sewer overflow spreading wastewater near market area,6.441491,3.403879,Closed,13/02/2026 04:03,Sanitation failure,Yaba LCDA,Ikeja,Alimosho
PP20090728960,07/28/2009,Emeka Ajayi,Male,2.34817E+12,emeka.ajayi39@hotmail.com,78923660584,Ikorodu Division,Union,94133,Underground water pipe burst near hospital entrance,6.640622,3.520825,Closed,13/02/2026 04:03,Leak,Badagry West LCDA,Ikeja,Kosofe
PP20091118406,11/18/2009,Ngozi Bamidele,Female,2.34811E+12,ngozi.bamidele21@hotmail.com,79899201496,Ikorodu Division,Somerset,94134,remove & replace a 75 gallon water heater.,6.604206,3.505658,Closed,13/02/2026 04:03,Sanitation failure,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20100902559,09/02/2010,Femi Balogun,Male,2.34816E+12,femi.balogun23@gmail.com,53832431261,Ikeja Division,Washington,94118,Underground water pipe burst near hospital entrance,6.682469,3.321523,Closed,13/02/2026 04:03,Leak,Ojokoro LCDA,Badagry,Amuwo-Odofin
PP20110422691,04/22/2011,Chioma Mohammed,Female,2.34809E+12,chioma.mohammed77@gmail.com,1779156067,Lagos Island Division,Holly Park,94110,Open manhole with visible sewage leakage on street,6.437538,3.429646,Closed,13/02/2026 04:03,Leak,Agboyi-Ketu LCDA,Lagos Island,Surulere
PP20111003428,10/03/2011,Ijeoma Ajayi,Female,2.34907E+12,ijeoma.ajayi27@outlook.com,87272536795,Lagos Island Division,Green,94123,2180 green street: sewer line and housetrap,6.423831,3.421305,Closed,13/02/2026 04:03,Sanitation failure,Epe LCDA,Badagry,Ajeromi-Ifelodun
PP20120113704,01/13/2012,Ngozi Balogun,Female,2.3491E+12,ngozi.balogun45@hotmail.com,93769796228,Ikeja Division,Union,94123,Septic tank backflow causing strong sewage odor indoors,6.569387,3.341256,Closed,13/02/2026 04:03,Sanitation failure,Onigbongbo LCDA,Epe,Ibeju-Lekki
PP20120510507,05/10/2012,Obinna Owolabi,Male,2.34819E+12,obinna.owolabi37@hotmail.com,60205167549,Ikeja Division,Oak Park,94131,Sewer overflow spreading wastewater near market area,6.606474,3.282522,Closed,13/02/2026 04:03,Sanitation failure,Amuwo-Odofin LCDA,Ikeja,Ifako-Ijaiye
PP20120514591,05/14/2012,Opeyemi Danladi,Female,2.34901E+12,opeyemi.danladi41@hotmail.com,38740776670,Ikeja Division,Exposition - Ti,94130,replacing boiler. a-1953,6.625324,3.280699,Closed,13/02/2026 04:03,Sanitation failure,Onigbongbo LCDA,Epe,Ibeju-Lekki
PP20120905324,09/05/2012,Aisha Bamidele,Female,2.34806E+12,aisha.bamidele34@outlook.com,23599835885,Epe Division,04th,94158,Public tap pipe severely damaged in residential community,6.5796,3.984907,Closed,13/02/2026 04:03,Sanitation failure,Epe LCDA,Badagry,Ajeromi-Ifelodun
PP20120924752,09/24/2012,Kelechi Ajayi,Male,2.34814E+12,kelechi.ajayi29@gmail.com,42424990561,Ikeja Division,Shotwell,94110,Blocked drainage channel causing street-level flooding,6.623413,3.280641,Closed,13/02/2026 04:03,Blockage,Ebute-Metta LCDA,Lagos Island,Eti-Osa
PP20130830777,08/30/2013,Tunde Ogunleye,Male,2.34908E+12,tunde.ogunleye39@gmail.com,29873775013,Lagos Island Division,Leavenworth,94109,Water main leakage along roadside causing traffic obstruction,6.460432,3.359102,Closed,13/02/2026 04:03,Leak,Orile-Agege LCDA,Ikeja,Kosofe
PP20131218822,12/18/2013,Bola Eze,Female,2.34807E+12,bola.eze89@gmail.com,31815435389,Badagry Division,42nd,94116,Sewer overflow spreading wastewater near market area,6.451185,3.187621,Closed,13/02/2026 04:03,Sanitation failure,Coker-Aguda LCDA,Ikeja,Agege
PP20140228612,02/28/2014,Obinna Ibrahim,Male,2.34901E+12,obinna.ibrahim98@yahoo.com,62930513472,Lagos Island Division,Woodward,94103,Blocked drainage channel causing street-level flooding,6.526391,3.373198,Closed,13/02/2026 04:03,Blockage,Egbe-Idimu LCDA,Ikeja,Ikeja
PP20140814244,08/14/2014,Chinedu Ibrahim,Male,2.34818E+12,chinedu.ibrahim83@gmail.com,50801073167,Epe Division,Irving,94122,Persistent dripping tap in kitchen wasting water daily,6.584698,3.979747,Closed,13/02/2026 04:03,Sanitation failure,Surulere LCDA,Lagos Island,Apapa
PP20140930557,09/30/2014,Emeka Danladi,Male,2.34806E+12,emeka.danladi17@outlook.com,84207546434,Epe Division,Fulton,94117,Minor kitchen sink pipe leakage under cabinet,6.471135,3.591621,Closed,13/02/2026 04:03,Leak,Surulere LCDA,Lagos Island,Apapa
PP20141015017,10/15/2014,Adebayo Ekanem,Male,2.34802E+12,adebayo.ekanem10@outlook.com,65998916073,Ikeja Division,Duncan,94131,Water pipeline rupture near highway causing erosion,6.54316,3.342222,Closed,13/02/2026 04:03,Sanitation failure,Yaba LCDA,Ikeja,Alimosho
PP20150220176,02/20/2015,Oluwaseun Mohammed,Male,2.34903E+12,oluwaseun.mohammed16@yahoo.com,77334650528,Lagos Island Division,California,94108,Septic tank backflow causing strong sewage odor indoors,6.47543,3.375179,Closed,13/02/2026 04:03,Sanitation failure,Onigbongbo LCDA,Epe,Ibeju-Lekki
PP20150710187,07/10/2015,Ifeanyi Adebisi,Male,2.34811E+12,ifeanyi.adebisi96@gmail.com,28497886907,Ikeja Division,Maywood,94127,kitchen & e bathrooms remodeling 1 toilet room,6.668282,3.334483,Closed,13/02/2026 04:03,Sanitation failure,Igbogbo-Baiyeku LCDA,Badagry,Ojo
PP20151014728,10/14/2015,Abdulrahman Chukwu,Male,2.34809E+12,abdulrahman.chukwu67@hotmail.com,63591373933,Ikeja Division,04th,94107,Persistent dripping tap in kitchen wasting water daily,6.61831,3.329773,Closed,13/02/2026 04:03,Sanitation failure,Ikorodu North LCDA,Ikorodu,Ikorodu
PP20160222104,02/22/2016,Temitope Ekanem,Female,2.34904E+12,temitope.ekanem87@outlook.com,98162302196,Ikeja Division,Duncan,94131,Flooding due to collapsed drainage system after rainfall,6.599719,3.34657,Closed,13/02/2026 04:03,Blockage,Ikeja LCDA,Epe,Epe
PP20160309586,03/09/2016,Ifeanyi Mohammed,Male,2.34906E+12,ifeanyi.mohammed82@hotmail.com,50780461577,Badagry Division,09th,94118,remodel two exisitng bathrooms.,6.460806,3.341796,Closed,13/02/2026 04:03,Sanitation failure,Lekki LCDA,Ikeja,Oshodi-Isolo
PP20160531849,05/31/2016,Chisom Ibrahim,Female,2.34818E+12,chisom.ibrahim73@hotmail.com,99755214834,Lagos Island Division,Taraval,94116,High-pressure pipe burst affecting multiple residential buildings,6.45237,3.352071,Closed,13/02/2026 04:03,Leak,Itire-Ikate LCDA,Badagry,Badagry
PP20160829465,08/29/2016,Ngozi Bamidele,Female,2.34903E+12,ngozi.bamidele12@outlook.com,55337448364,Ikeja Division,08th,94118,Bathroom floor drain completely clogged with wastewater backup,6.617996,3.298073,Closed,13/02/2026 04:03,Blockage,Amuwo-Odofin LCDA,Ikeja,Ifako-Ijaiye
PP20170104894,01/04/2017,Ijeoma Akinyemi,Female,2.34813E+12,ijeoma.akinyemi67@outlook.com,87799287290,Ikeja Division,Marina,94123,Sudden burst water pipe inside bathroom wall causing flooding,6.677929,3.334896,Closed,13/02/2026 04:03,Leak,Bariga LCDA,Badagry,Amuwo-Odofin
PP20170510227,05/10/2017,Kunle Chukwu,Male,2.34907E+12,kunle.chukwu41@hotmail.com,43759485253,Epe Division,Jamestown,94124,Water pipeline rupture near highway causing erosion,6.46171,3.579398,Closed,13/02/2026 04:03,Sanitation failure,Ojokoro LCDA,Badagry,Amuwo-Odofin
PP20170710838,07/10/2017,Ifeanyi Okoye,Male,2.34805E+12,ifeanyi.okoye77@gmail.com,45820173619,Ikeja Division,Valencia,94110,Minor kitchen sink pipe leakage under cabinet,6.561073,3.314204,Closed,13/02/2026 04:03,Leak,Ikosi-Isheri LCDA,Ikeja,Somolu
PP20171024812,10/24/2017,Adebayo Ajayi,Male,2.34818E+12,adebayo.ajayi47@yahoo.com,79869018962,Ikeja Division,Clayton,94117,Low water pressure affecting entire household supply,6.608791,3.296173,Closed,13/02/2026 04:03,Sanitation failure,Ikorodu North LCDA,Ikorodu,Ikorodu
PP20171115411,11/15/2017,Zainab Nnamdi,Female,2.34905E+12,zainab.nnamdi18@yahoo.com,40923364861,Lagos Island Division,Sutter,94109,replace kitchen sink.,6.445877,3.415984,Closed,13/02/2026 04:03,Sanitation failure,Ikorodu North LCDA,Ikorodu,Ikorodu
PP20180403238,04/03/2018,Obinna Chukwu,Male,2.34903E+12,obinna.chukwu74@gmail.com,71649534463,Epe Division,25th,94110,install wall hung lavy,6.589471,3.981578,Closed,13/02/2026 04:03,Sanitation failure,Egbe-Idimu LCDA,Ikeja,Ikeja
PP20181019896,10/19/2018,Emeka Abiola,Male,2.34905E+12,emeka.abiola84@gmail.com,43374847260,Ikeja Division,Post,94102,Sewer overflow spreading wastewater near market area,6.606823,3.305988,Closed,13/02/2026 04:03,Sanitation failure,Iba LCDA,Ikeja,Agege
PP20190416921,04/16/2019,Abdulrahman Yakubu,Male,2.34909E+12,abdulrahman.yakubu38@gmail.com,41754209999,Badagry Division,42nd,94122,Sudden burst water pipe inside bathroom wall causing flooding,6.423254,2.893135,Closed,13/02/2026 04:03,Leak,Eredo LCDA,Ikeja,Mushin
PP20191024619,10/24/2019,Zainab Nwosu,Female,2.34819E+12,zainab.nwosu37@outlook.com,74860066816,Badagry Division,Guerrero,94103,Water pipeline rupture near highway causing erosion,6.463055,3.25021,Open,13/02/2026 04:03,Sanitation failure,Lekki LCDA,Ikeja,Oshodi-Isolo
PP20191105924,11/05/2019,Temitope Mohammed,Female,2.34908E+12,temitope.mohammed92@hotmail.com,19914889069,Ikeja Division,Haight,94117,Underground water pipe burst near hospital entrance,6.56042,3.304997,Closed,13/02/2026 04:03,Leak,Mosan-Okunola LCDA,Epe,Epe
PP20191202619,12/02/2019,Chinedu Bamidele,Male,2.34905E+12,chinedu.bamidele35@yahoo.com,92990159113,Badagry Division,Madrid,94112,Underground water pipe burst near hospital entrance,6.453242,3.248699,Closed,13/02/2026 04:03,Leak,Lekki LCDA,Ikeja,Oshodi-Isolo
PP20200203304,02/03/2020,Chisom Umeh,Female,2.34903E+12,chisom.umeh38@outlook.com,27753681560,Lagos Island Division,Grant,94133,one shower pan,6.45507,3.400652,Closed,13/02/2026 04:03,Sanitation failure,Ebute-Metta LCDA,Lagos Island,Eti-Osa
PP20200227110,02/27/2020,Olamide Mohammed,Male,2.34813E+12,olamide.mohammed94@yahoo.com,57611344167,Badagry Division,20th,94110,3 shower pans,6.406818,2.905924,Closed,13/02/2026 04:03,Sanitation failure,Surulere LCDA,Lagos Island,Apapa
PP20200313569,03/13/2020,Ayomide Ajayi,Male,2.34902E+12,ayomide.ajayi43@hotmail.com,13234519587,Badagry Division,Fell,94117,Low water pressure affecting entire household supply,6.45094,3.170858,Closed,13/02/2026 04:03,Sanitation failure,Ojokoro LCDA,Badagry,Amuwo-Odofin
PP20200817626,08/17/2020,Chioma Okoye,Female,2.34819E+12,chioma.okoye95@hotmail.com,8910505166,Lagos Island Division,Chestnut,94123,Water main leakage along roadside causing traffic obstruction,6.444681,3.429817,Closed,13/02/2026 04:03,Leak,Lekki LCDA,Ikeja,Oshodi-Isolo
PP20220216156,02/16/2022,Amaka Ekanem,Female,2.34819E+12,amaka.ekanem36@hotmail.com,31601108525,Ikeja Division,19th,94110,Underground water pipe burst near hospital entrance,6.608041,3.357783,Closed,13/02/2026 04:03,Leak,Egbe-Idimu LCDA,Ikeja,Ikeja
PP20220328950,03/28/2022,Adaeze Owolabi,Female,2.34812E+12,adaeze.owolabi81@hotmail.com,62390558144,Ikorodu Division,Hoff,94110,Water heater pipe leakage soaking utility area,6.619278,3.501527,Closed,13/02/2026 04:03,Leak,Ojodu LCDA,Lagos Island,Eti-Osa
PP20220510750,05/10/2022,Obinna Ajayi,Male,2.34812E+12,obinna.ajayi40@gmail.com,64939174381,Ikeja Division,45th,94116,Cracked underground pipe slowly flooding compound,6.528058,3.347828,Closed,13/02/2026 04:03,Sanitation failure,Badagry Central LCDA,Badagry,Ajeromi-Ifelodun
PP20230124178,01/24/2023,Ijeoma Ogunleye,Female,2.34908E+12,ijeoma.ogunleye48@yahoo.com,27389999898,Ikeja Division,Cesar Chavez,94110,Persistent dripping tap in kitchen wasting water daily,6.537051,3.353129,Closed,13/02/2026 04:03,Sanitation failure,Eredo LCDA,Ikeja,Mushin
PP20230616523,06/16/2023,Femi Balogun,Male,2.34818E+12,femi.balogun33@hotmail.com,5957661306,Ikeja Division,Kearny,94133,Water pipeline rupture near highway causing erosion,6.607245,3.332786,Closed,13/02/2026 04:03,Sanitation failure,Oriade LCDA,Lagos Island,Lagos Island
